['/p/BwM5OhfpPS6/'],38.1k,261,-1,0
['/p/BwOuXDoBC4k/'],"3,780",100,-1,0
['/p/BwOcK9YHs8p/'],"2,879",15,-1,0
['/p/Bv_bsWkj6Jp/'],"9,074",254,-1,0
['/p/BwOF0o5A1q2/'],347,1,-1,0
['/p/BwEflHFlAmy/'],19.3k,207,-1,1
['/p/BwMQpn-Bg3k/'],"5,018",392,-1,0
['/p/BwPYQAAluDY/'],"1,156",9,-1,0
['/p/BwPbS0OHElq/'],"2,149",6,-1,0
['/p/BwEIbXYl9BZ/'],"8,744",168,-1,0
['/p/BwPFNrXn16c/'],"4,754",68,-1,0
['/p/BwMmK4QAmeR/'],"5,812",97,-1,0
['/p/BwGm1xJA8G4/'],"7,972",88,-1,0
['/p/BwJtIVdncUh/'],"1,610",114,-1,0
['/p/BwATaAZn0NT/'],"2,608",24,-1,0
['/p/BwPUzSQBFIf/'],"5,808",123,-1,0
['/p/BwD4hMUhu7J/'],"3,228",15,-1,0
['/p/BwIAVa4lSL3/'],105k,389,-1,0
['/p/BwL7F-bFzW1/'],"1,566",30,-1,0
['/p/BwKHXT9D-0D/'],114k,424,-1,0
['/p/BwFNwyFnEmM/'],115k,809,-1,1
['/p/BwIZh0qnKy1/'],"6,179",45,-1,0
['/p/BwHudAyAc5e/'],"5,747",51,-1,0
['/p/BwPcD3hnDD6/'],"8,140",128,-1,0
['/p/BwBOL47BJyI/'],25.3k,64,-1,0
['/p/Bu_yEX4FpDm/'],"2,551",26,-1,0
['/p/BwKJIFJDEtR/'],12.8k,145,-1,0
['/p/BwPgJ9zAvc4/'],"9,416",72,-1,0
['/p/BwOahQggHuo/'],200k,369,-1,0
['/p/BwPa8WSFhRA/'],121k,236,-1,0
['/p/Bv9_ueKgxhR/'],75.1k,414,-1,0
['/p/BwOKcJuFhAr/'],882k,"2,410",-1,0
['/p/Bv9gMpBgXiT/'],"4,334",113,-1,0
['/p/BwB_Sv8gytv/'],504,10,-1,0
['/p/BwAS59Rlqco/'],95.9k,591,-1,0
['/p/BwKL73TA7cq/'],468,59,-1,0
['/p/BwKfMZXB10d/'],"8,998",86,-1,0
['/p/BwPbHPWhZzZ/'],49,0,-1,0
['/p/BwIxleYHcmy/'],"8,786",61,-1,0
['/p/BwMqqrolV0b/'],"1,635",6,-1,0
['/p/BwPko85AynO/'],"1,155",7,-1,0
['/p/BwPfPGdA_b5/'],610,13,-1,0
['/p/BwE5BrZhTgW/'],"1,188",83,-1,0
['/p/BwJizVehS6x/'],"3,480",125,-1,0
['/p/BwPVBnLBMzY/'],454,17,-1,0
['/p/BwJS6zwIplD/'],31.9k,927,-1,0
['/p/BwAVL0RhvZg/'],"4,302",172,-1,0
['/p/BwOwKUwH5Px/'],13.7k,46,-1,0
['/p/BwEmPLrAbVg/'],"1,496",21,-1,0
['/p/BwLDAxknI3g/'],1m,"5,899",-1,0
['/p/Bv_b6Lin31L/'],"6,785",96,-1,0
['/p/BwKHGGYFUJ5/'],354,62,-1,0
['/p/BwMWZ0gFnDD/'],646,19,-1,0
['/p/BwD2TTrFity/'],397,3,-1,0
['/p/BwJDNGCn7hD/'],69.6k,705,-1,0
['/p/BwMgBjmhSWK/'],339,15,-1,0
['/p/BwPfz9kleLy/'],"5,651",350,-1,0
['/p/BwFluVGFgJG/'],54.1k,126,-1,0
['/p/BwCqwE1hWA8/'],15.8k,116,-1,0
['/p/BwHwm8JDLUD/'],282k,694,-1,0
['/p/BwLX6Eanz1N/'],317k,"1,212",-1,0
['/p/Bv9lEI2hSOL/'],84.7k,339,-1,1
['/p/BwKF14sH799/'],63.1k,319,-1,0
['/p/Bv-5ckPhNz1/'],763,0,-1,0
['/p/BwE_P5SHBa7/'],2m,18.5k,-1,0
['/p/BwJp6edAazV/'],"1,461",51,-1,0
['/p/BwKlb0_ndF-/'],10.1k,80,-1,0
['/p/BwEpSMBHI0M/'],24.6k,290,-1,0
['/p/Bv_CnK-HXWc/'],"4,045",34,-1,1
['/p/Bv-7h87g-oL/'],21.8k,104,-1,1
['/p/BwKG4bsltci/'],"1,801",23,-1,0
['/p/BwEvHjXFHeI/'],15.7k,131,-1,0
['/p/BwFy0Nvpdvu/'],196k,"1,785",-1,0
['/p/BwBnED6hRQr/'],"1,864",5,-1,0
['/p/BwHYzjAgP68/'],"7,098",124,-1,0
['/p/BwMvO-zAGtF/'],409k,17.3k,-1,0
['/p/BwAlTt1nAEw/'],505,0,-1,0
['/p/BwKehcnBgzW/'],1m,"6,703",-1,0
['/p/BwPPXLlhTHD/'],119,0,-1,0
['/p/BwG34PClHjs/'],25k,475,-1,1
['/p/BDJNiKdPpVT/'],"4,888",110,-1,0
['/p/BwHqwVbAA6R/'],"8,566",54,-1,0
['/p/BwPMjemARiF/'],"4,353",11,-1,0
['/p/BwHJwHfg3xX/'],11k,296,-1,1
['/p/Bv_dBAhHnqn/'],14.8k,39,-1,0
['/p/BwGvipcDKPA/'],41.1k,"1,955",-1,0
['/p/BwOpymlnMR6/'],11.8k,147,-1,0
['/p/BwI9IRihB8P/'],927,6,-1,0
['/p/BwHB7Cyh0hH/'],23k,240,-1,1
['/p/BwNB5pvg6va/'],"6,188",19,-1,0
['/p/BwAFU2QgnNM/'],31.1k,81,-1,1
['/p/BwCk6dRFRhF/'],185,12,-1,0
['/p/BwPQwWaFBaq/'],613,25,-1,0
['/p/BwFUCkcDSOz/'],685,3,-1,0
['/p/BwOQrgZBAnC/'],12.1k,34,-1,0
['/p/BwMIte7h5p0/'],"1,198",1,-1,0
['/p/BwK_J9OgZ2I/'],90.6k,14k,-1,0
['/p/BwG9-eknSzw/'],135,2,-1,0
['/p/BwK6MhhAEJ5/'],"4,515",53,-1,0
['/p/BwNAG1IFbhy/'],59.5k,227,-1,0
['/p/BwPJbNAnN2z/'],371,3,-1,0
['/p/BwFRcWIBA8d/'],23.2k,267,-1,0
['/p/BwAG0VsF1d5/'],102k,740,-1,0
['/p/BwM5ShugUyF/'],666,15,-1,0
['/p/BwK3uYNAEb5/'],45.4k,971,-1,0
['/p/BwPJKlRJ3ka/'],"9,903",45,-1,0
['/p/Bv_uxhFAYFo/'],"2,768",16,-1,0
['/p/BwC_GvmBwZO/'],19.3k,427,-1,0
['/p/BwNbpMKAm1R/'],"4,157",27,-1,0
['/p/BwPBe1oFGST/'],"1,212",10,-1,0
['/p/BwMaYEUgzc8/'],"1,451",3,-1,0
['/p/BwG1Pk9gxqP/'],45.3k,199,-1,0
['/p/BwKZBeAncsr/'],123k,"2,075",-1,0
['/p/BwOhGtNhYDA/'],516,24,-1,0
['/p/BwMb1GHlM6m/'],516,8,-1,0
['/p/BwG_qNDnxhE/'],27.3k,125,-1,0
['/p/BwCuZyuAe23/'],"3,083",65,-1,0
['/p/BwNDyZCA3RA/'],62.7k,124,-1,0
['/p/BwIDUnyhEdd/'],"1,946",78,-1,0
['/p/BwOHWW-nlQT/'],"3,141",62,-1,0
['/p/BwAAMrZnr_H/'],"6,396",67,-1,0
['/p/BwNOil5J4jP/'],"4,413",78,-1,0
['/p/BwCKF24hESW/'],"9,167",25,-1,0
['/p/BwNv5KNH3gI/'],2.9m,32.7k,-1,0
['/p/BwKFlVWDXZ6/'],60.9k,287,-1,0
['/p/BwCorTZH9pE/'],"3,591",22,-1,0
['/p/BwEqm0nH3Ns/'],"3,852",49,-1,1
['/p/BwDwUcSjDEO/'],13.1k,291,-1,0
['/p/BwKNjTkgUCR/'],"5,074",21,-1,0
['/p/BwMeTGqhSfV/'],"5,697",82,-1,0
['/p/BwNnxumB2ho/'],33k,576,-1,0
['/p/BwCczbAFaqU/'],254k,"1,083",-1,0
['/p/BwF7dS1JwWP/'],"2,006",73,-1,0
['/p/BwCwNNzBDUQ/'],"3,397",32,-1,0
['/p/BwO878sgNnX/'],"3,021",9,-1,0
['/p/BwOyZ5uHzbL/'],"2,679",8,-1,0
['/p/BwCOWFZBDPy/'],43.7k,565,-1,0
['/p/BwKa7J3lU6G/'],24.7k,201,-1,0
['/p/BwPi9GyhmKS/'],"2,342",12,-1,0
['/p/BwMFCRXHK-x/'],20.4k,55,-1,0
['/p/BwN9pu-Adak/'],44.3k,187,-1,0
['/p/BwGJ82XluPx/'],949,8,-1,0
['/p/BwFTvZVo83p/'],33.5k,417,-1,0
['/p/BwJ0RJjjkVd/'],53.3k,242,-1,0
['/p/BwCYAfzgHXU/'],"1,148",66,-1,0
['/p/BwAXMjvF_K8/'],87,0,-1,0
['/p/BwE3FYdBo2y/'],"1,571",23,-1,0
['/p/BwFCIVaALD6/'],26.6k,509,-1,0
['/p/BwMr21EioRg/'],151k,"2,323",-1,0
['/p/BwL66OdhZwB/'],"2,272",8,-1,0
['/p/BwKjzQgnlm1/'],28,0,-1,0
['/p/BwNNaasBy9A/'],"2,944",115,-1,0
['/p/BwOy9T9nXD2/'],291k,666,-1,0
['/p/BwKQjrhnRts/'],"7,159",25,-1,0
['/p/BwM2fN0DDvS/'],143k,623,-1,0
['/p/BwKJhYjlR-5/'],58.1k,274,-1,0
['/p/BwFqP68g-VX/'],"5,945",53,-1,0
['/p/BwPOppbFNOH/'],431,10,-1,0
['/p/BwLc8tTgcOz/'],"4,931",29,-1,0
['/p/BwPVww8BXxX/'],60,1,-1,0
['/p/Bv9eoZWB1eK/'],149k,918,-1,0
['/p/BwE_xOHFXl9/'],39.1k,216,-1,0
['/p/BwNCAwdBpEV/'],22.9k,124,-1,0
['/p/BjB5lOhF0K_/'],"7,222",131,-1,0
['/p/BwOoIkKhIc0/'],"5,046",148,-1,0
['/p/BwKb1TlAtj0/'],"1,461",8,-1,0
['/p/BvvU-ulHPSV/'],"1,773",72,-1,0
['/p/BwO1b06n4Jk/'],"5,088",83,-1,0
['/p/BwPYv_8gBZC/'],"6,691",9,-1,0
['/p/BwPJnPCF8vV/'],20.5k,213,-1,0
['/p/BwCu0jSAv4h/'],524,3,-1,0
['/p/BwIO1bHAF88/'],"2,118",67,-1,0
['/p/BwM3161F8h_/'],"2,475",5,-1,0
['/p/BuVEOObhfSE/'],"1,376",33,-1,0
['/p/Bv9ezLKh5ik/'],972,20,-1,0
['/p/BwIOH4Qhc6r/'],"6,736",66,-1,0
['/p/BwPV9u6DFvG/'],357,7,-1,0
['/p/BwDudIxg2sv/'],320k,"3,251",-1,1
['/p/BwDSPD2gWHI/'],40.9k,352,-1,0
['/p/Bv_sHExlGXH/'],42.3k,"2,313",-1,1
['/p/BwLvCjiAk9G/'],"3,526",20,-1,0
['/p/Bv9tjPAhZQA/'],884,11,-1,0
['/p/BwNBexfB0ds/'],"4,485",111,-1,0
['/p/BwPW7TzHoWD/'],"5,048",52,-1,0
['/p/BwPEl9unq1l/'],128,2,-1,0
['/p/BwKXJzaFmz6/'],25.8k,183,-1,0
['/p/Bv_0GxZBh-9/'],14.6k,101,-1,0
['/p/BwPYDgrAd-6/'],386,2,-1,0
['/p/BwExaj4BxZI/'],26.5k,117,-1,0
['/p/BwMlQlzBQQ-/'],"1,502",12,-1,0
['/p/BwPKNQ0gIKC/'],10.6k,103,-1,0
['/p/BwPgRfhlT9w/'],"3,346",15,-1,0
['/p/Bv9lIbYgj2W/'],"7,085",72,-1,0
['/p/BwAKeVqHzG5/'],"4,617",41,-1,0
['/p/BwGbjpqFbZr/'],"8,671",40,-1,0
['/p/BwM3LSLA4YJ/'],"1,675",6,-1,0
['/p/BwIB_tSHHZY/'],"3,662",20,-1,0
['/p/BwFRs-oHUdG/'],341,1,-1,0
['/p/BwIFxr5h_zj/'],170k,590,-1,0
['/p/BwE4PYbHlux/'],"5,908",26,-1,0
['/p/BwJqMCFgtev/'],"1,235",4,-1,0
['/p/BwM12zCHz12/'],"1,023",4,-1,0
['/p/BwGzcW9AJDZ/'],"9,837",33,-1,0
['/p/BwOhZjEnSTH/'],"1,284",45,-1,0
['/p/Bv__Xdfnf7c/'],24k,171,-1,0
['/p/Bv90SAEFPu4/'],26.9k,120,-1,1
['/p/BwCAcoqg4lQ/'],12.7k,106,-1,0
['/p/BwLxn-wjoWS/'],"1,987",23,-1,0
['/p/BwN9IaDhUn8/'],"1,745",4,-1,0
['/p/BwLn1d_AIzK/'],"8,255",20,-1,0
['/p/BwMyma4Da5D/'],"3,126",88,-1,0
['/p/BwOzonDHkpX/'],570,1,-1,0
['/p/BwHVK38jJgz/'],31.2k,580,-1,0
['/p/BwAqzfGht3e/'],605,9,-1,0
['/p/BwJSZ47g-sr/'],810,3,-1,0
['/p/BwMX3qAB3Dy/'],14.6k,226,-1,0
['/p/BwCksqwAnRp/'],104k,479,-1,0
['/p/BwKC3wdh9Mm/'],11k,77,-1,0
['/p/BwM35sVHMuq/'],"2,687",28,-1,0
['/p/BvrwCo3AeOa/'],"1,134",129,-1,0
['/p/BwOjVMige-N/'],827,21,-1,0
['/p/Bv_ccOzF1MX/'],11.3k,147,-1,0
['/p/BwPKq7TgY9M/'],23.5k,95,-1,0
['/p/BwOJGYCDSwp/'],219,10,-1,0
['/p/BwMDkecgECQ/'],273k,642,-1,0
['/p/BwNCtwDgT_C/'],81.2k,90,-1,0
['/p/BwMsewHjnHR/'],"1,159",31,-1,0
['/p/BwNpE2jD3c3/'],"5,912",119,-1,0
['/p/BwH7nmClVsk/'],915,28,-1,0
['/p/BwFRjsaBGqQ/'],"3,653",112,-1,0
['/p/BwMOIw3gRX5/'],"1,750",5,-1,0
['/p/BwOosqIBEZG/'],21k,56,-1,0
['/p/BwJ-rHBDBRR/'],43.4k,244,-1,0
['/p/Bv9elt4p9nw/'],"5,887",44,-1,0
['/p/BwG9TO8Ba1i/'],"7,252",28,-1,0
['/p/BwOvpBTlDCP/'],39.2k,184,-1,0
['/p/Bv9yG9IB2BT/'],490k,"8,574",-1,0
['/p/BwIAKnznECo/'],12.6k,62,-1,1
['/p/BwM_oQ6nwhh/'],"2,132",21,-1,0
['/p/BwOsMrOh7AD/'],"6,224",32,-1,0
['/p/BwIEdy_g4Vg/'],125k,444,-1,1
['/p/BwHplQWJT4r/'],"7,736",46,-1,0
['/p/BwNNtclBG2F/'],412k,534,-1,0
['/p/BwCrx9ZAhxh/'],112k,939,-1,1
['/p/BwPWjbKBbZv/'],60,0,-1,0
['/p/BwLnnrrj9DI/'],"4,461",80,-1,0
['/p/BwPa3FhHY4S/'],646,6,-1,0
['/p/BwPYOPyjZ88/'],392,1,-1,0
['/p/Bv9qp8NBHQO/'],14.2k,998,-1,1
['/p/BwFUnBynVzi/'],553k,"1,776",-1,0
['/p/BwLvzl8JuZo/'],213,19,-1,0
['/p/Btov2oXhluz/'],"1,599",31,-1,0
['/p/BwNYWxblwqi/'],745,1,-1,0
['/p/BwNBFpLF3ea/'],"2,277",45,-1,0
['/p/BwO-7RDne7h/'],211,3,-1,0
['/p/BwPaCTxlw4j/'],"5,682",225,-1,0
['/p/BwKoBrVF6Sc/'],"4,041",107,-1,0
['/p/BwNiALFhtC4/'],86.5k,501,-1,0
['/p/BwDjWFlBflU/'],199,5,-1,0
['/p/BwGFItWFz3t/'],"2,735",29,-1,0
['/p/BwHnxAvgQx5/'],83.7k,407,-1,0
['/p/BwMkFThF9Wa/'],143k,477,-1,0
['/p/BwM31JQhZjI/'],"6,503",40,-1,0
['/p/BwPDTRPl3QD/'],118,0,-1,0
['/p/BwL_cD7HcrJ/'],"3,541",58,-1,0
['/p/BwDlIV1nj7K/'],357k,674,-1,0
['/p/BwPATKfgCmU/'],209,7,-1,0
['/p/BwKKeZYJe-j/'],"1,785",52,-1,0
['/p/BwPPukUgEot/'],238,1,-1,0
['/p/BwKfjLsBjWZ/'],43k,886,-1,0
['/p/BwIDuxHlOsb/'],170,15,-1,0
['/p/BwJteBIlC_c/'],161k,969,-1,0
['/p/BwOtLhSlyLr/'],628,34,-1,0
['/p/BwORgiMghXc/'],811,15,-1,0
['/p/BwKW5bBhuV2/'],20.7k,165,-1,0
['/p/Bv_zAErFnoz/'],91k,"1,249",-1,0
['/p/BwEg10dAIBP/'],36.8k,525,-1,0
['/p/BwNCFv6jC0Y/'],"8,928",17,-1,0
['/p/BwLeYVJFu-v/'],21.3k,525,-1,0
['/p/Bvg1t7LlXJ-/'],257,0,-1,0
['/p/BwKOXFUJuZD/'],"1,420",14,-1,0
['/p/BwPJwNaBs_3/'],"6,189",47,-1,0
['/p/BwKJRQCH09f/'],"1,646",22,-1,0
['/p/BwPdEhKF3vy/'],71.4k,364,-1,0
['/p/BwKkjP7pkAU/'],10.6k,92,-1,0
['/p/BwFh1mDFwoO/'],77.3k,"3,043",-1,0
['/p/BwNGaeGjnRH/'],"2,169",19,-1,0
['/p/BwOrEHSDvj_/'],"1,199",25,-1,0
['/p/BwMf7qXFjAr/'],"1,111",3,-1,0
['/p/BwHc1kZH0gM/'],"2,744",42,-1,0
['/p/BwLgYc0BB4K/'],83k,281,-1,0
['/p/BwCqkd4AmDZ/'],242k,"1,078",-1,0
['/p/BwGwoaTnepU/'],"7,256",44,-1,0
['/p/Bv9Mgn2Abtv/'],830,20,-1,0
['/p/Bv_4ZYklUAu/'],16.8k,38,-1,0
['/p/BwPM-8TBV2U/'],78,1,-1,0
['/p/BwLP6x4A_f_/'],350,4,-1,0
['/p/BwFIGvgnCdy/'],67.8k,108,-1,0
['/p/BwJw1xBn-8O/'],79k,755,-1,0
['/p/Bv_l9g8glLr/'],13.6k,43,-1,0
['/p/BvxJa3-lIqX/'],"8,327",207,-1,0
['/p/BwLYrr6he0j/'],"5,878",82,-1,0
['/p/Bv-8BMggi1b/'],16.1k,180,-1,0
['/p/BwArboJAh7A/'],608k,"2,305",-1,1
['/p/BwALKNQHghN/'],"3,790",109,-1,0
['/p/BwLFZOagvYW/'],11.5k,194,-1,0
['/p/BwB-375la5d/'],"3,557",34,-1,0
['/p/BwC2biIlWFL/'],"2,794",133,-1,0
['/p/BwJhE40D_xr/'],"1,338",11,-1,0
['/p/BwOMJpfgIiM/'],165,1,-1,0
['/p/BwNH9M7lW7w/'],62.5k,96,-1,0
['/p/BwNRX9ilTwQ/'],40.6k,510,-1,0
['/p/BwJ2p3SFpCS/'],"2,827",16,-1,0
['/p/BwDQkW_H9Ug/'],919,8,-1,0
['/p/BwJGJ8jJzwx/'],417,13,-1,0
['/p/BwOiQvKAK5h/'],563,1,-1,0
['/p/BwORnOBliSD/'],439,2,-1,0
['/p/BwHVF9OJ4SZ/'],"6,913",75,-1,0
['/p/BwIB77NlV1A/'],833,27,-1,0
['/p/BwNOPcTAClH/'],"1,538",2,-1,0
['/p/BwJPKZ_Hn2B/'],"3,838",6,-1,0
['/p/BwE4BZ7gV5P/'],20k,360,-1,0
['/p/BwFg01ShCWD/'],12.2k,108,-1,0
['/p/Bv-2eJMBzET/'],95.1k,743,-1,0
['/p/BwPlltBl4GJ/'],42.6k,278,-1,0
['/p/BwNCPTKjIhj/'],"1,400",203,-1,0
['/p/BwM0yaAl-2u/'],679,16,-1,0
['/p/Bv_6yD2Ax28/'],43.5k,665,-1,0
['/p/BwH3e0Dl9Ny/'],173k,"1,520",-1,0
['/p/BwEpSMBHI0M/'],24.6k,290,-1,0
['/p/BwPDTWbFZDN/'],28.5k,79,-1,0
['/p/BwALk88A4vE/'],"4,273",53,-1,0
['/p/BwNNDxSlUBP/'],"1,273",21,-1,0
['/p/Bt3m6N-nolP/'],"3,429",56,-1,0
['/p/BwNRoFJgC4W/'],994,3,-1,0
['/p/Bv_ghNXFVOi/'],34.7k,104,-1,1
['/p/BwCSJGqB3sV/'],"4,680",910,-1,0
['/p/BwMt7jaHp9m/'],136,0,-1,0
['/p/BwEZkaFBpml/'],24.7k,683,-1,0
['/p/BwOTSadHhFa/'],"1,787",4,-1,0
['/p/BwLLIyNHFWR/'],382,3,-1,0
['/p/BvtyV-BDzcB/'],687,8,-1,0
['/p/BwORW9KFUp5/'],866,22,-1,0
['/p/BwFFF9VJ2oZ/'],"2,948",37,-1,0
['/p/BwFnIuqBTcy/'],39k,175,-1,1
['/p/BwHqbTVHwyH/'],"2,273",69,-1,0
['/p/BwIgb-RAn7r/'],"5,184",22,-1,0
['/p/BwMiKXFgftY/'],14.8k,118,-1,0
['/p/Bv_YjevHb7B/'],85.4k,156,-1,0
['/p/BwIebyQlNjb/'],"1,196",21,-1,0
['/p/BwG68qoHmSn/'],10.1k,341,-1,0
['/p/BwOxT4yl1E5/'],53,3,-1,0
['/p/BwFPD_sH4DD/'],468,17,-1,0
['/p/BwOgbLZHlKT/'],565,4,-1,0
['/p/BwJPWOcFTkJ/'],201,8,-1,0
['/p/BwGoMt6lcP4/'],194,0,-1,0
['/p/BwFNWiigPMR/'],17.5k,156,-1,0
['/p/BwH_YfpHmna/'],"2,921",17,-1,0
['/p/Bv_uN3DFmGT/'],"3,486",75,-1,0
['/p/BwH32jXAqs3/'],76,2,-1,1
['/p/BwOj8knHiB1/'],"3,531",23,-1,0
['/p/BwLJa0gnsiB/'],16.7k,560,-1,0
['/p/BwOX2sOgoGg/'],"1,321",11,-1,0
['/p/BwL3ZcQF3x_/'],84.6k,390,-1,0
['/p/BwFMfjYDVIo/'],"1,070",5,-1,0
['/p/BwPfIQDH6-b/'],51.5k,117,-1,0
['/p/BwHWfeIBqhh/'],24k,241,-1,0
['/p/BwMqV7RBFDa/'],241k,"1,176",-1,0
['/p/BwFTFGaAEE_/'],59.7k,"1,105",-1,0
['/p/BwNA1USgSy8/'],48.3k,396,-1,0
['/p/BwG2GyOFvBt/'],"2,703",19,-1,0
['/p/BwIKiJ-Als7/'],"4,062",384,-1,0
['/p/BwATv4TlU1o/'],"9,464",182,-1,0
['/p/BwO3TcQlT_T/'],"2,281",49,-1,0
['/p/BwPTTnBnYu3/'],16.2k,167,-1,0
['/p/BwJNrmdnzBa/'],"1,206",31,-1,0
['/p/BwGF969hC1X/'],892k,"8,609",-1,0
['/p/BwMwcBHAcxL/'],19.1k,112,-1,0
['/p/BwAuNbmpwnR/'],"1,890",51,-1,0
['/p/BwH_JFGjfjs/'],102k,"1,064",-1,0
['/p/BwPI9SBFcbg/'],589,1,-1,0
['/p/BwB7AAQBasr/'],21.4k,109,-1,1
['/p/Bv_krRsBX_r/'],277k,"1,274",-1,1
['/p/BwJSsHSlXQx/'],84.8k,657,-1,0
['/p/BwOf9qMh2Oz/'],"2,501",20,-1,0
['/p/BwENsgKlwvF/'],11k,129,-1,0
['/p/BwNycu3gjQ0/'],"1,759",8,-1,0
['/p/BwAw4Ollg6i/'],62.8k,708,-1,1
['/p/BwJUfPqBrbc/'],"7,734",60,-1,0
['/p/BwKZJSSAl9B/'],350,1,-1,0
['/p/BwOmYPDF3Sm/'],523,5,-1,0
['/p/BwFIDyeDxRh/'],38.8k,134,-1,1
['/p/BwPRJk6AIwh/'],367,4,-1,0
['/p/BwNKfz-l0oC/'],23.1k,51,-1,0
['/p/BwCwH5Rn40_/'],12.9k,145,-1,0
['/p/BwNJeopBZSh/'],55.2k,227,-1,0
['/p/BwNsYaCASbO/'],89.8k,"1,337",-1,0
['/p/BwMPPW-l_y4/'],"8,727",182,-1,0
['/p/BwOSecWhfP5/'],13.4k,51,-1,0
['/p/BwMRL-5lVm5/'],16.4k,88,-1,0
['/p/BwPYLXzA5Jt/'],55,0,-1,0
['/p/BwO5YcelHo_/'],"3,186",36,-1,0
['/p/BwKpdY8lFFG/'],222k,652,-1,0
['/p/BwMWRa3huQJ/'],14.1k,63,-1,0
['/p/BwPdPUtAfHf/'],"1,168",9,-1,0
['/p/BwJYPOvjUHi/'],"1,241",4,-1,0
['/p/BwMukuiBAZG/'],"9,628",107,-1,0
['/p/BwKL8U3g27R/'],339,37,-1,0
['/p/BwGrFA2n6Pk/'],923,8,-1,1
['/p/BwPLLnnnxbV/'],148,0,-1,0
['/p/BwGZfuxA9WI/'],188k,515,-1,0
['/p/BwE70eeApfo/'],"8,307",99,-1,0
['/p/BwJgA2fBs-5/'],15.9k,83,-1,0
['/p/BwA1ymFgNHH/'],31.3k,513,-1,0
['/p/BwCMw5_gXke/'],13.2k,101,-1,0
['/p/BwKCez-AIzv/'],126k,"1,029",-1,0
['/p/BwHjElWAWdC/'],19.3k,170,-1,0
['/p/BwFO7bHAOfD/'],"3,768",39,-1,0
['/p/BwJi4hwhQby/'],"2,732",30,-1,0
['/p/BwPQQz1g2zu/'],196,0,-1,0
['/p/BwN09G1HeHv/'],25.9k,112,-1,0
['/p/Bv4di77FiOr/'],"5,407",335,-1,0
['/p/BvT2-Trg6Z7/'],"1,298",18,-1,0
['/p/BwBEbi3nhtr/'],11.9k,25,-1,0
['/p/BwPYLXzA5Jt/'],196,2,-1,0
['/p/BwHkodZB7YK/'],21.5k,212,-1,0
['/p/BwOrbTYh00s/'],"5,056",80,-1,0
['/p/BwKJG8LAbjc/'],832,10,-1,0
['/p/BsDj1GEA8n_/'],659,14,-1,0
['/p/BwPNuplFRNd/'],233,1,-1,0
['/p/BwCh1GqlPmt/'],19.3k,125,-1,0
['/p/BwKaqYPnNFf/'],318,4,-1,0
['/p/BwC7o5Qg2n_/'],"1,742",86,-1,0
['/p/BwNy9oonX36/'],228k,186,-1,0
['/p/BwN5TRCl8ys/'],157k,809,-1,0
['/p/BwHyVPBHeFP/'],"9,997",60,-1,0
['/p/BwPSRI-p4ja/'],365,4,-1,0
['/p/BwHfpfEgJW_/'],14.2k,339,-1,0
['/p/BwPIYNbheY5/'],702,2,-1,0
['/p/BwFbMoahWDk/'],"6,392",204,-1,0
['/p/BwF5jNvgmlW/'],462k,"1,806",-1,0
['/p/BwC-N1flQnA/'],1.1m,"6,979",-1,0
['/p/BwMQTfWA9FY/'],783k,"3,339",-1,0
['/p/Bv_K-REACgn/'],51,4,-1,0
['/p/Bv_qiTnBSk0/'],34.4k,132,-1,0
['/p/BwMxSwjgH7A/'],14.7k,34,-1,0
['/p/BwJ7v7Eljhd/'],"2,446",30,-1,0
['/p/BwPV8F_BNOF/'],21,0,-1,0
['/p/BwMKWZCpUSS/'],"2,100",43,-1,0
['/p/BwMpntElTMV/'],"2,191",43,-1,0
['/p/BwHmFeVDzT7/'],"2,572",39,-1,0
['/p/BwJc2-rlHBd/'],"1,821",2,-1,0
['/p/BwIXM_olmHK/'],17.7k,76,-1,0
['/p/BwMrMvQnLFY/'],298,1,-1,0
['/p/Bv9sIGsnP10/'],16.1k,162,-1,0
['/p/BwKl9MSFt2Y/'],"2,023",255,-1,1
['/p/BwPVVvIp16R/'],"2,530",16,-1,0
['/p/BwMs48rngIc/'],541,56,-1,0
['/p/Bv9b-0TB99_/'],15.2k,59,-1,1
['/p/BwElApEnVsO/'],"1,726",110,-1,0
['/p/BwKfa3SBVg2/'],23.3k,481,-1,0
['/p/Bv9ZYoNBYdt/'],39.9k,190,-1,0
['/p/BwKi_Xog4BC/'],"1,454",152,-1,0
['/p/BwEw6oShnky/'],124k,"2,698",-1,0
['/p/BwHRNIXHICT/'],258k,"1,231",-1,0
['/p/BwCTQwGA8Go/'],756,9,-1,0
['/p/BwPOrHvpnEW/'],40.5k,61,-1,0
['/p/BwL_mTKDu_r/'],93.2k,249,-1,0
['/p/BwJeB0Dnwlb/'],65.7k,776,-1,0
['/p/BwOn5KIAjPq/'],216,1,-1,0
['/p/BwPY9D2gJxu/'],87.3k,616,-1,0
['/p/BwCe8G7B48V/'],471,129,-1,0
['/p/BwAqJaWlqvZ/'],453k,"1,052",-1,0
['/p/BwFiaRpgy7d/'],"1,211",15,-1,0
['/p/BwHmalQAk4H/'],63.1k,568,-1,0
['/p/BwPNOvqn_3V/'],156,27,-1,0
['/p/BwJzOr6FVrn/'],301,10,-1,1
['/p/BwBU-dnn3F3/'],106k,885,-1,0
['/p/BwPXXeIF78A/'],"2,570",78,-1,0
['/p/BwPZFkFAXZS/'],"9,388",182,-1,0
