['/p/BqwF5kBHRRQ/'],16654,116,87.5k,"['#BJP', '#governance']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>कांग्रेस की गालियों पर जनता का करारा जवाब, ये पब्लिक है सब जानती है!</span></div>"
['/p/Bqt2AcqHOSo/'],11615,42,36.4k,"['#BJP', '#governance']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>Bilateral dialogue and Kartarpur corridor are two different things. India had been asking for Kartarpur corridor for many years, to which Pakistan has responded positively only now. But that doesn’t mean the bilateral dialogue will start because terror &amp; talks can’t go together : Smt. Sushma Swaraj</span></div>"
['/p/Bqtt9I1H8II/'],20027,106,69.3k,"['#BJP', '#governance']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>मध्य प्रदेश में फिर भाजपा, फिर से शिवराज।</span></div>"
['/p/BqtguG-H2Kl/'],24852,279,115k,"['#BJP', '#governance']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>Insightful comments by a villager about Rahul Gandhi!</span></div>"
['/p/BqtVNgan_RI/'],29.1k,218,-1,"['#BJP', '#governance']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>आज वक्त है हर बूथ पर, हर मोहल्ले में, हर शहर, हर गांव में 90% मतदान की शक्ति दिखाने का, प्रदेश के प्रति अपनी जिम्मेदारी निभाने का। कमल का बटन दबाइये, तुष्टिकरण की राजनीति को उलटे पांव लौटाइये।</span></div>"
['/p/Bqrr0FWnH0y/'],22345,205,71.1k,"['#BJP', '#governance', '#balotra']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>परिवारवाद की राजनीति करने वाले लोग देश के प्रधानमंत्री की माता जी और पिताजी पर आरोप लगाते हैं, उनकी निंदा करते हैं क्या ऐसे लोगों को दंड नहीं मिलना चाहिए ? अब वंशवाद की इस राजनीति को देश से उखाड़ फेंकने का समय आ गया है : श्री अमित शाह</span></div>"
['/p/BqqzUprH77K/'],30.6k,69,-1,"['#BJP', '#governance', '#भगवामय_MP']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>Glimpses of BJP National President Shri Amit shah's road show in Indore, Madhya Pradesh, 26 Nov 2018. <a href=""/explore/tags/भगवामय_mp/"">#भगवामय_MP</a></span></div>"
['/p/BqpgLhNHBJJ/'],30.8k,93,-1,"['#BJP', '#governance']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>इस बार राजस्थान ने ठान ली है कि राजस्थान में फिर एक बार भाजपा सरकार बनाकर रहेंगे।</span></div>"
['/p/BqpJhg6nLhb/'],18981,136,81.4k,"['#BJP', '#governance', '#voteforbjp']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>भीलवाड़ा पानी के बिना तरसता था लेकिन कांग्रेस को फर्क नहीं पड़ा। मोदी की माता-पिता का हिसाब माँगने वाले कम से कम भीलवाड़ा की जनता तक पानी पहुँचा देते: पीएम <a class=""notranslate"" href=""/narendramodi/"">@narendramodi</a></span></div>"
['/p/Bqo9fQrHPJY/'],25266,194,118k,"['#BJP', '#governance']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>जिस नामदार को मूंग और चने में फर्क नहीं मालूम वो किसान की बातें करता है : पीएम <a class=""notranslate"" href=""/narendramodi/"">@narendramodi</a></span></div>"
['/p/Bqo6CjPn5Rk/'],11654,35,40.6k,"['#BJP', '#governance', '#voteNOTA']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>प्रदेश के किए वोट करूंगी - मामा की लाड़ली हूं, भरोसा तो भाजपा पर ही करूंगी I</span></div>"
['/p/BqoRNsyHrtj/'],35.7k,221,-1,"['#BJP', '#governance']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>We will not forget the sacrifices, we will not forgive the perpetrators of 26/11 Mumbai terror attack.<br/><br/>Tributes to those who lost their lives in the cowardly terrorist attack and salute to the bravehearts who defended our nation and its people.</span></div>"
['/p/Bqm7A82H0Sx/'],25.1k,74,-1,"['#BJP', '#governance', '#सिंहद्वार_से_विजय_हुंकार', '#whataboutmothercow']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>अलवर में उमड़ा जनसैलाब दिखाता है कि भाजपा ही राजस्थान की पसंद है। <a href=""/explore/tags/सिंहद्वार_से_विजय_हुंकार/"">#सिंहद्वार_से_विजय_हुंकार</a> <a class=""notranslate"" href=""/bjp4rajasthan/"">@bjp4rajasthan</a></span></div>"
['/p/Bqmqg-YHbpL/'],14797,103,45.5k,"['#BJP', '#governance']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>कांग्रेस के लिए भारत माता से बड़ी कोई और माता है जबकि हमारे लिए दल से बड़ा देश है : पीएम मोदी</span></div>"
['/p/BqmpOxJHxF1/'],15250,86,58k,"['#BJP', '#governance']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>जब कांग्रेस के पास मुद्दे और तर्क नहीं बचे, तो वो अब गाली-गलौच पर उतर आए हैं : पीएम मोदी</span></div>"
['/p/BqkhgYXHo_W/'],19429,156,92k,"['#BJP', '#governance']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>प्रधानमंत्री श्री <br/><a class=""notranslate"" href=""/narendramodi/"">@narendramodi</a><br/> जी एक ऐसे लोकप्रिय नेता है जिन्हें देश की सवा सौ करोड़ जनता ह्रदय से स्वीकारती है। मोदी जी ने देश की जनता के दिल की गहराइयों तक अपना स्थान बनाया है: श्री अमित शाह</span></div>"
['/p/BqjrjS4HY8B/'],21933,222,114k,"['#BJP', '#governance', '#BJPWiningMP']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>कांग्रेस की ओछी राजनीति, मोदी की मां को देते है गाली। <a href=""/explore/tags/bjpwiningmp/"">#BJPWiningMP</a></span></div>"
['/p/BqjrHFLn-lK/'],17477,76,52.5k,"['#BJP', '#governance']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>पूरा मध्य प्रदेश भाजपामय है।</span></div>"
['/p/BqjTa6mHtIZ/'],11305,62,49.8k,"['#BJP', '#governance', '#MPWithBJP']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>झूठे और खोखले वादों पर विश्वास ना करें, सरकार काम करने वाली ही चुनें। विकास का साथ दें, भाजपा को वोट दें। <a href=""/explore/tags/mpwithbjp/"">#MPWithBJP</a></span></div>"
['/p/Bqh8dVjH3cV/'],29.7k,51,-1,"['#BJP', '#governance']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>आज कटनी में हुए श्री अमित शाह जी के रोड शो में उमड़ा जन सैलाब मध्य प्रदेश की जनता का मुख्यमंत्री शिवराज सिंह चौहान की नेतृत्व वाली भाजपा सरकार में अटूट विश्वास को दर्शाता है।</span></div>"
['/p/Bqhz7ojHbWg/'],41k,130,-1,"['#BJP', '#governance', '#GuruNanakDev']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>Lighter moments of PM Shri Narendra Modi with children at a programme organised at Smt. <a class=""notranslate"" href=""/harsimrat_kaur_badal/"">@harsimrat_kaur_badal</a> Ji’s residence, on the auspicious occasion of Shri <a href=""/explore/tags/gurunanakdev/"">#GuruNanakDev</a> Ji’ Jayanti.</span></div>"
['/p/BqhVhV9nsCd/'],44k,130,-1,"['#BJP', '#governance', '#MizoramWithModi']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>Mizoram is all set to vote for the BJP. Look at the amazing adulation for PM in Mizoram! <a href=""/explore/tags/mizoramwithmodi/"">#MizoramWithModi</a></span></div>"
['/p/BqgwXCjHPvP/'],16.1k,53,-1,"['#BJP', '#governance']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>इक ओंकार सतनाम, करता पुरखु निरभउ।<br/>निरवैर अकाल मूरत अजूनी सैभं गुर प्रसादि।। गुरु नानक देव जी के प्रकाश पर्व की हार्दिक शुभकामनाएं।</span></div>"
['/p/BqeHP6uneEu/'],25571,288,95.4k,"['#BJP', '#governance', '#Maafkaromaharaj']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>सरकार - सरकार में फर्क होता है : <a href=""/explore/tags/maafkaromaharaj/"">#Maafkaromaharaj</a> हमारा नेता शिवराज।</span></div>"
['/p/Bqculh5HH9P/'],30k,78,-1,"['#BJP', '#governance']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>वीरभूमि राजस्थान के बीकानेर में भाजपा राष्ट्रीय अध्यक्ष श्री अमित शाह जी के रोड शो में उमड़ा जनसमुद्र।</span></div>"
['/p/BqchZ7lHiwa/'],20757,153,66.6k,"['#BJP', '#governance', '#rammandir']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>अयोध्या में जहां राम लला विराजमान हैं वहीं पर भव्य राम मंदिर बने इसके लिए भारतीय जनता पार्टी कटिबद्ध है और ये हमारा देश की जनता को वादा है। हम इसमे एक इंच भी पीछे नहीं हटेंगे: श्री अमित शाह <a href=""/explore/tags/rammandir/"">#rammandir</a></span></div>"
['/p/BqcGYmYnJ-a/'],52.1k,156,-1,"['#BJP', '#governance', '#cricketer']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>PM Shri <a class=""notranslate"" href=""/narendramodi/"">@narendramodi</a> met cricket player Ravindrasinh Jadeja. <a href=""/explore/tags/cricketer/"">#cricketer</a></span></div>"
['/p/Bqba0OVHINa/'],15819,77,46.5k,"['#BJP', '#governance']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>शाह है राजस्थान में, पूछो जो है सवाल...‘युवां री बात, अमित शाह रे साथ’ कार्यक्रम के अन्तर्गत भाजपा राष्ट्रीय अध्यक्ष श्री अमित शाह आज जयपुर में दोपहर 1 बजे राजस्थान की सभी विधानसभा सीटों के युवाओं के साथ सीधा संवाद करेंगे।</span></div>"
['/p/BqaBr9LnDya/'],26197,199,127k,"['#BJP', '#governance']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>दिल्ली का इतिहास रहा है कि यहां चौथी पीढ़ी आते ही शासन समाप्त हो जाता है, कांग्रेस का भी यही हाल होने वाला है : प्रधानमंत्री श्री नरेन्द्र मोदी</span></div>"
['/p/BqY7D5InlyL/'],18.3k,57,-1,"['#BJP', '#governance', '#Vote4BJP']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>नवा छत्तीसगढ़ के संकल्प को पूर्ण करने के लिए अधिक से अधिक संख्या में आकर मतदान करें। <a href=""/explore/tags/vote4bjp/"">#Vote4BJP</a></span></div>"
['/p/BqW66akHd9B/'],38.1k,119,-1,"['#BJP', '#governance']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>BJP National President Shri Amit Shah offers prayers at Maa Sharda Temple in Satna.</span></div>"
['/p/BqWKoyknu4-/'],24097,272,91.7k,"['#BJP', '#governance']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>Watch what the young and enthusiastic college girls have to say about PM <br/><a class=""notranslate"" href=""/narendramodi/"">@narendramodi</a></span></div>"
['/p/BqUnxxSHY--/'],22218,261,102k,"['#BJP', '#governance']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>कांग्रेस के नेता कंफ्यूज हो गए हैं और पूरी कांग्रेस पार्टी फ्यूज हो गयी है : पीएम मोदी</span></div>"
['/p/BqUItTNHUO_/'],26825,183,134k,"['#BJP', '#governance', '#BJPWinning65Plus']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>चाय वाले PM से है जिनको ऐतराज उनके एक अध्यक्ष का दर्द भरा इतिहास। <a href=""/explore/tags/bjpwinning65plus/"">#BJPWinning65Plus</a></span></div>"
['/p/BqT1011HGzB/'],35.9k,62,-1,"['#BJP', '#governance']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>PM <a class=""notranslate"" href=""/narendramodi/"">@narendramodi</a><br/>attends the historic Inauguration Ceremony of the H.E. Ibrahim Mohamed Solih in Male.</span></div>"
['/p/BqST2PhnjIg/'],17.7k,73,-1,"['#BJP', '#governance', '#MannKiBaat']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>Dial 1800117800 to share your ideas and suggestions for 50th edition of PM Shri <a class=""notranslate"" href=""/narendramodi/"">@narendramodi</a>'s <a href=""/explore/tags/mannkibaat/"">#MannKiBaat</a> on 25 November 2018.</span></div>"
['/p/BqRRJBPHz1R/'],26935,349,71.5k,"['#BJP', '#governance']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>'मेरा पीएम - मेरा अभिमान।' Watch the spontaneous reactions of commoners who want to re-elect Shri <br/><a class=""notranslate"" href=""/narendramodi/"">@narendramodi</a></span></div>"
['/p/BqPuAw-HQ_B/'],21732,332,105k,"['#BJP', '#governance']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>कांग्रेस की सरकार के समय MP बीमारू राज्य की श्रेणी में आता था, आज MP का मतलब हो गया है Maximum Progress : पीएम <a class=""notranslate"" href=""/narendramodi/"">@narendramodi</a></span></div>"
['/p/BqPBepEHS6m/'],34338,341,161k,"['#BJP', '#governance']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>कांग्रेस का मानना है कि पं नेहरू के कारण ही आज एक 'चायवाला' प्रधानमंत्री बन पाया है। एक परिवार से बाहर के किसी व्यक्ति को कांग्रेस का अध्यक्ष बना दें, तो मैं ये मानने को तैयार हूं कि वे लोकतांत्रिक मूल्यों को महत्व देते हैं- प्रधानमंत्री श्री नरेन्द्र मोदी</span></div>"
['/p/BqOxySnnuUl/'],11201,34,56.4k,"['#BJP', '#governance']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>हर गरीब को मात्र 1 रुपए/ किलो में चावल और 5 रुपए /किलो चना - रमन पर विश्वास, कमल संग विकास।</span></div>"
['/p/BqNHw3QHf83/'],30.3k,70,-1,"['#BJP', '#governance']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>श्री अमित शाह ने शाजापुर (मध्य प्रदेश) में आयोजित विशाल जनसभा को संबोधित किया।</span></div>"
['/p/BqMSnr_HEOk/'],53.4k,190,-1,"['#BJP', '#governance', '#NCC', '#India', '#Singapore']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>PM <a class=""notranslate"" href=""/narendramodi/"">@narendramodi</a> meets and interacts with <a href=""/explore/tags/ncc/"">#NCC</a> cadets of <a href=""/explore/tags/india/"">#India</a> in <a href=""/explore/tags/singapore/"">#Singapore</a> as part of an international cadet exchange programme.</span></div>"
['/p/BqMDSwnnQQe/'],17.6k,42,-1,"['#BJP', '#governance', '#ASEAN', '#India']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>PM <a class=""notranslate"" href=""/narendramodi/"">@narendramodi</a> attends the <a href=""/explore/tags/asean/"">#ASEAN</a>- <a href=""/explore/tags/india/"">#India</a> Informal Breakfast Summit in Singapore.</span></div>"
['/p/BqL8amXne7G/'],14.1k,19,-1,"['#BJP', '#governance']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>PM <a class=""notranslate"" href=""/narendramodi/"">@narendramodi</a> with other Leaders at the 2nd RCEP Summit in Singapore.</span></div>"
['/p/BqJoC_jnU-x/'],19505,183,69.2k,"['#BJP', '#governance']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>भगवान श्री राम में आस्था रखने वाले करोड़ों श्रद्धालुओं के लिए खुशखबरी, आज से शुरू होने जा रही स्पेशल टूरिस्ट ट्रेन ""श्री रामायण एक्सप्रेस"" अयोध्या, चित्रकूट, रामेश्वरम जैसे उन तमाम महत्‍वपूर्ण जगहों पर जाएगी जिनका संबंध भगवान श्री राम और रामायण से है।</span></div>"
['/p/BqJO5-Lnk6b/'],43.7k,144,-1,"['#BJP', '#governance']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>A warm welcome was extended by the Indian Community to PM <br/><a class=""notranslate"" href=""/narendramodi/"">@narendramodi</a><br/> upon his arrival in Singapore.</span></div>"
['/p/BqIIx5yHQav/'],42.8k,151,-1,"['#BJP', '#governance']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>BJP National President Shri Amit Shah pays his last respects to Union Minister, Shri Ananth Kumar in Bengaluru.</span></div>"
['/p/BqHkgBcHXaw/'],13021,175,50.4k,"['#BJP', '#governance', '#rafale', '#reliance']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>The Rafale deal is clean and it was our decision to choose Reliance. Besides Reliance, we have 30 other partners. The IAF is supporting the deal because they need aircrafts to be at the top: Dassault CEO Eric Trappier. <a href=""/explore/tags/rafale/"">#rafale</a> <a href=""/explore/tags/reliance/"">#reliance</a></span></div>"
['/p/BqG3otoHQNQ/'],45.8k,294,-1,"['#BJP', '#governance']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>PM <a class=""notranslate"" href=""/narendramodi/"">@narendramodi</a> paying his last respects to Union Minister, Shri Ananth Kumar in Bengaluru, 12 Nov 2018.</span></div>"
['/p/BqGxyecHk7l/'],20.1k,55,-1,"['#BJP', '#governance']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>आस्था, पवित्रता व सूर्य उपासना के महापर्व छठ पूजा की हार्दिक शुभकामनाएं।</span></div>"
['/p/BqEd2SSHNNN/'],19k,68,-1,"['#BJP', '#governance', '#Vote4BJP', '#chhattisgarh']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>नवा छत्तीसगढ़ के संकल्प को पूर्ण करने के लिए अधिक से अधिक संख्या में आकर मतदान करें। <a href=""/explore/tags/vote4bjp/"">#Vote4BJP</a> <a href=""/explore/tags/chhattisgarh/"">#chhattisgarh</a></span></div>"
['/p/BqET9TbHMFk/'],35k,697,-1,"['#BJP', '#governance']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>Entire <a class=""notranslate"" href=""/BJP4India/"">@BJP4India</a> family is saddened beyond words at the untimely demise of our senior leader Shri Ananth Kumar. He will be remembered as a people’s leader, a veteran parliamentarian and a supreme organiser. We express deepest condolences to his family in this hour of grief.</span></div>"
['/p/BqEKhO3H-1k/'],52.5k,177,-1,"['#BJP', '#governance', '#rajasthan', '#bjp']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>Pictures of <a class=""notranslate"" href=""/bjp4india/"">@bjp4india</a>'s Central election committee meeting for Rajasthan assembly elections at BJP HQ, New Delhi, 12 Nov 2018. <a href=""/explore/tags/rajasthan/"">#rajasthan</a> <a href=""/explore/tags/bjp/"">#bjp</a></span></div>"
['/p/BqANQ9mHqOU/'],37.8k,131,-1,"['#BJP', '#governance']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>छत्तीसगढ़ की जनता से भाजपा को मिल रहे समर्थन से यह स्पष्ट है कि इस बार छत्तीसगढ़ में भाजपा एक प्रचंड बहुमत वाली सरकार बनाने जा रही है।</span></div>"
['/p/Bp_K5FsHucH/'],19644,109,76.5k,"['#BJP', '#governance']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>आदिवासियों को मिली उनके हक की जमीन और आवास, रमन पर विश्वास - कमल संग विकास।</span></div>"
['/p/Bp8cB-1HJ_W/'],20.9k,36,-1,"['#BJP', '#governance']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>समस्त देशवासियों को भाई-दूज पर्व की हार्दिक शुभकामनाएं।</span></div>"
['/p/Bp7G9AQnD_5/'],13242,97,53.8k,"['#BJP', '#governance', '#StatueOfUnity']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>Just a week after the inauguration of <a href=""/explore/tags/statueofunity/"">#StatueOfUnity</a>, people are coming in huge number to see the world's tallest statue of Sardar Patel Sahab.</span></div>"
['/p/Bp6yDfGn75z/'],52.3k,262,-1,"['#BJP', '#governance']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>PM <a class=""notranslate"" href=""/narendramodi/"">@narendramodi</a> wishes Shri LK Advani on his birthday.</span></div>"
['/p/Bp55_lHnLFQ/'],12521,36,43.1k,"['#BJP', '#governance']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>तुम रोशन करते रहो घर-घर, हम पढ़ते रहें ज्यादा हूं ही। रमन पर विश्वास है - कमल संग विकास है।</span></div>"
['/p/Bp4TQMkH2SA/'],44.1k,128,-1,"['#BJP', '#governance']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>PM <a class=""notranslate"" href=""/narendramodi/"">@narendramodi</a> offers prayers at Kedarnath Temple in Uttarakhand.</span></div>"
['/p/Bp4R7tvn1R8/'],15153,112,32.5k,"['#BJP', '#governance']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>देखिए कैसे पीएम मोदी ने मनाई दिवाली।</span></div>"
['/p/Bp3eTMEHLDA/'],48.8k,284,-1,"['#BJP', '#governance', '#uttarakhand', '#diwali', '#jawans', '#indianarmy']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>PM <a class=""notranslate"" href=""/narendramodi/"">@narendramodi</a><br/>celebrates Diwali with jawans of the Indian Army and ITBP, at Harsil in Uttarakhand. <a href=""/explore/tags/uttarakhand/"">#uttarakhand</a> <a href=""/explore/tags/diwali/"">#diwali</a> <a href=""/explore/tags/jawans/"">#jawans</a> <a href=""/explore/tags/indianarmy/"">#indianarmy</a></span></div>"
['/p/Bp3aIuQnX3A/'],18.6k,101,-1,"['#BJP', '#governance', '#HappyDiwali']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>आप सभी को दीपावली के पावन पर्व की हार्दिक शुभकामनाएं। <a href=""/explore/tags/happydiwali/"">#HappyDiwali</a></span></div>"
